,speaker_name,year,sum_male,sum_female,sum_neutral_female,sum_neutral_male,sum_neutral,ratio_neutral_male,ratio_neutral_female,ratio_male,ratio_female
1814,Mark A. Perry,2010,0,0,0,0,0,0,0,0.0,0.0
1815,David C. Frederick,2010,0,0,0,0,0,0,0,0.0,0.0
1816,Curtis E. Gannon,2010,0,0,0,0,0,0,0,0.0,0.0
1817,Seth M. Galanter,2010,0,0,0,0,0,0,0,0.0,0.0
1818,Ginger D. Anders,2010,0,0,0,0,0,0,0,0.0,0.0
1819,"E. Duncan Getchell, Jr.",2010,0,0,0,0,0,0,0,0.0,0.0
1820,Neal Kumar Katyal,2010,0,0,0,0,0,0,0,0.0,0.0
1821,Dan Stormer,2010,0,0,0,0,0,0,0,0.0,0.0
1822,S. Kyle Duncan,2010,0,0,0,0,0,0,0,0.0,0.0
1823,J. Gordon Cooney Jr.,2010,0,0,0,0,0,0,0,0.0,0.0
1824,Steven F. Hubachek,2010,0,0,0,0,0,0,0,0.0,0.0
1825,Edwin S. Kneedler,2010,0,0,0,0,0,0,0,0.0,0.0
1826,John R. Kroger,2010,0,0,0,0,0,0,0,0.0,0.0
1827,Steven T. Wax,2010,0,0,0,0,0,0,0,0.0,0.0
1828,Alfredo Parrish,2010,0,0,0,0,0,0,0,0.0,0.0
1829,Roy W. McLeese,2010,0,0,0,0,0,0,0,0.0,0.0
1830,Adam G. Ciongoli,2010,0,0,0,0,0,0,0,0.0,0.0
1831,David E. Mills,2010,0,0,0,0,0,0,0,0.0,0.0
1832,Benjamin C. Mizer,2010,0,0,0,0,0,0,0,0.0,0.0
1833,Sean E. Summers,2010,0,0,0,0,0,0,0,0.0,0.0
1834,Margie J. Phelps,2010,0,0,0,0,0,0,0,0.0,0.0
1835,Theodore B. Olson,2010,0,0,0,0,0,0,0,0.0,0.0
1836,Stephen R. Bruce,2010,0,0,0,0,0,0,0,0.0,0.0
1837,Edwin S. Kneedler,2010,0,0,0,0,0,0,0,0.0,0.0
1838,James H. Kaster,2010,0,0,0,0,0,0,0,0.0,0.0
1839,Jeffrey B. Wall,2010,0,0,0,0,0,0,0,0.0,0.0
1840,Carter G. Phillips,2010,0,0,0,0,0,0,0,0.0,0.0
1841,Theodore B. Olson,2010,0,0,0,0,0,0,0,0.0,0.0
1842,Matthew D. Roberts,2010,0,0,0,0,0,0,0,0.0,0.0
1843,Anthony A. Yang,2010,0,0,0,0,0,0,0,0.0,0.0
1844,Danielle Spinelli,2010,0,0,0,0,0,0,0,0.0,0.0
1845,Aaron L. Weisman,2010,0,0,0,0,0,0,0,0.0,0.0
1846,Judith H. Mizner,2010,0,0,0,0,0,0,0,0.0,0.0
1847,Andrew J. Pincus,2010,0,0,0,0,0,0,0,0.0,0.0
1848,Deepak Gupta,2010,0,0,0,0,0,0,0,0.0,0.0
1849,Robert C. Owen,2010,0,0,0,0,0,0,0,0.0,0.0
1850,Gregory S. Coleman,2010,0,0,0,0,0,0,0,0.0,0.0
1851,Christopher P. Burke,2010,0,0,0,0,0,0,0,0.0,0.0
1852,Deanne E. Maynard,2010,0,0,0,0,0,0,0,0.0,0.0
1853,Nicole A. Saharsky,2010,0,0,0,0,0,0,0,0.0,0.0
1854,"Donald B. Verrilli, Jr.",2010,0,0,0,0,0,0,0,0.0,0.0
1855,Michael J. Donahoe,2010,0,0,0,0,0,0,0,0.0,0.0
1856,Neal Kumar Katyal,2010,0,0,0,0,0,0,0,0.0,0.0
1857,Paula S. Bickett,2010,0,0,0,0,0,0,0,0.0,0.0
1858,Paul Bender,2010,0,0,0,0,0,0,0,0.0,0.0
1859,Jay P. Lefkowitz,2010,0,0,0,0,0,0,0,0.0,0.0
1860,Louis M. Bograd,2010,0,0,0,0,0,0,0,0.0,0.0
1861,Edwin S. Kneedler,2010,0,0,0,0,0,0,0,0.0,0.0
1862,Todd Marshall,2010,0,0,0,0,0,0,0,0.0,0.0
1863,Michael B. Bigelow,2010,0,0,0,0,0,0,0,0.0,0.0
1864,Seth P. Waxman,2010,0,0,0,0,0,0,0,0.0,0.0
1865,Leondra R. Kruger,2010,0,0,0,0,0,0,0,0.0,0.0
1866,Stephanos Bibas,2010,0,0,0,0,0,0,0,0.0,0.0
1867,E. Joshua Rosenkranz,2010,0,0,0,0,0,0,0,0.0,0.0
1868,Mark T. Stancil,2010,0,0,0,0,0,0,0,0.0,0.0
1869,Peter D. Keisler,2010,0,0,0,0,0,0,0,0.0,0.0
1870,Neal Kumar Katyal,2010,0,0,0,0,0,0,0,0.0,0.0
1871,Barbara D. Underwood,2010,0,0,0,0,0,0,0,0.0,0.0
1872,Kent L. Richland,2010,0,0,0,0,0,0,0,0.0,0.0
1873,Malcolm L. Stewart,2010,0,0,0,0,0,0,0,0.0,0.0
1874,"Roy T. Englert, Jr.",2010,0,0,0,0,0,0,0,0.0,0.0
1875,Steven Alan Reiss,2010,0,0,0,0,0,0,0,0.0,0.0
1876,Jonathan A. Willens,2010,0,0,0,0,0,0,0,0.0,0.0
1877,Melissa Arbus Sherry,2010,0,0,0,0,0,0,0,0.0,0.0
1878,Charles A. Rothfeld,2010,0,0,0,0,0,0,0,0.0,0.0
1879,David C. Frederick,2010,0,0,0,0,0,0,0,0.0,0.0
1880,William R. Maurer,2010,0,0,0,0,0,0,0,0.0,0.0
1881,Bradley S. Phillips,2010,0,0,0,0,0,0,0,0.0,0.0
1882,William M. Jay,2010,0,0,0,0,0,0,0,0.0,0.0
1883,Theodore J. Boutrous Jr.,2010,0,0,0,0,0,0,0,0.0,0.0
1884,Joseph M. Sellers,2010,0,0,0,0,0,0,0,0.0,0.0
1885,Thomas G. Hungar,2010,0,0,0,0,0,0,0,0.0,0.0
1886,Seth P. Waxman,2010,0,0,0,0,0,0,0,0.0,0.0
1887,Malcolm L. Stewart,2010,0,0,0,0,0,0,0,0.0,0.0
1888,John J. Bursch,2010,0,0,0,0,0,0,0,0.0,0.0
1889,Eric D. Miller,2010,0,0,0,0,0,0,0,0.0,0.0
1890,Scott H. Angstreich,2010,0,0,0,0,0,0,0,0.0,0.0
1891,Pratik A. Shah,2010,0,0,0,0,0,0,0,0.0,0.0
1892,Steven D. Gordon,2010,0,0,0,0,0,0,0,0.0,0.0
1893,Stephen C. Gordon,2010,0,0,0,0,0,0,0,0.0,0.0
1894,Curtis E. Gannon,2010,0,0,0,0,0,0,0,0.0,0.0
1895,Reuben C. Cahn,2010,0,0,0,0,0,0,0,0.0,0.0
1896,Matthew D. Roberts,2010,0,0,0,0,0,0,0,0.0,0.0
1897,Stephanos Bibas,2010,0,0,0,0,0,0,0,0.0,0.0
1898,Stephen M. Crawford,2010,0,0,0,0,0,0,0,0.0,0.0
1899,Sarah E. Harrington,2010,0,0,0,0,0,0,0,0.0,0.0
1900,John P. Elwood,2010,0,0,0,0,0,0,0,0.0,0.0
1901,E. Joshua Rosenkranz,2010,0,0,0,0,0,0,0,0.0,0.0
1902,William Dunnegan,2010,0,0,0,0,0,0,0,0.0,0.0
1903,R. Ted Cruz,2010,0,0,0,0,0,0,0,0.0,0.0
1904,Meir Feder,2010,0,0,0,0,0,0,0,0.0,0.0
1905,Benjamin J. Horwich,2010,0,0,0,0,0,0,0,0.0,0.0
1906,Bridget C. Asay,2010,0,0,0,0,0,0,0,0.0,0.0
1907,Edwin S. Kneedler,2010,0,0,0,0,0,0,0,0.0,0.0
1908,Thomas C. Goldstein,2010,0,0,0,0,0,0,0,0.0,0.0
1909,Neal Kumar Katyal,2010,0,0,0,0,0,0,0,0.0,0.0
1910,Lee Gelernt,2010,0,0,0,0,0,0,0,0.0,0.0
1911,Karin S. Schwartz,2011,0,0,0,0,0,0,0,0.0,0.0
1912,Edwin S. Kneedler,2011,0,0,0,0,0,0,0,0.0,0.0
1913,Carter G. Phillips,2011,0,0,0,0,0,0,0,0.0,0.0
1914,Robert D. Bartels,2011,0,0,0,0,0,0,0,0.0,0.0
1915,Kent E. Cattani,2011,0,0,0,0,0,0,0,0.0,0.0
1916,Jeffrey B. Wall,2011,0,0,0,0,0,0,0,0.0,0.0
1917,Michael L. Foreman,2011,0,0,0,0,0,0,0,0.0,0.0
1918,John B. Howard Jr.,2011,0,0,0,0,0,0,0,0.0,0.0
1919,Patricia A. Millett,2011,0,0,0,0,0,0,0,0.0,0.0
1920,Nicole A. Saharsky,2011,0,0,0,0,0,0,0,0.0,0.0
1921,Michael A. McGill,2011,0,0,0,0,0,0,0,0.0,0.0
1922,Eric J. Feigin,2011,0,0,0,0,0,0,0,0.0,0.0
1923,Raymond A. Cardozo,2011,0,0,0,0,0,0,0,0.0,0.0
1924,Kevin K. Russell,2011,0,0,0,0,0,0,0,0.0,0.0
1925,Ann O'Connell,2011,0,0,0,0,0,0,0,0.0,0.0
1926,Thomas M. Hefferon,2011,0,0,0,0,0,0,0,0.0,0.0
1927,Damien M. Schiff,2011,0,0,0,0,0,0,0,0.0,0.0
1928,Malcolm L. Stewart,2011,0,0,0,0,0,0,0,0.0,0.0
1929,Jonathan S. Franklin,2011,0,0,0,0,0,0,0,0.0,0.0
1930,Pratik A. Shah,2011,0,0,0,0,0,0,0,0.0,0.0
1931,John F. Preis,2011,0,0,0,0,0,0,0,0.0,0.0
1932,William J. Young,2011,0,0,0,0,0,0,0,0.0,0.0
1933,Jeremiah A. Collins,2011,0,0,0,0,0,0,0,0.0,0.0
1934,Stephen M. Shapiro,2011,0,0,0,0,0,0,0,0.0,0.0
1935,"Donald B. Verrilli, Jr.",2011,0,0,0,0,0,0,0,0.0,0.0
1936,Richard P. Bress,2011,0,0,0,0,0,0,0,0.0,0.0
1937,Scott L. Nelson,2011,0,0,0,0,0,0,0,0.0,0.0
1938,Gregory G. Garre,2011,0,0,0,0,0,0,0,0.0,0.0
1939,Stephanos Bibas,2011,0,0,0,0,0,0,0,0.0,0.0
1940,Eric D. Miller,2011,0,0,0,0,0,0,0,0.0,0.0
1941,Ginger D. Anders,2011,0,0,0,0,0,0,0,0.0,0.0
1942,Aaron M. Panner,2011,0,0,0,0,0,0,0,0.0,0.0
1943,Michael R. Dreeben,2011,0,0,0,0,0,0,0,0.0,0.0
1944,Stephen C. Leckar,2011,0,0,0,0,0,0,0,0.0,0.0
1945,Christopher Landau,2011,0,0,0,0,0,0,0,0.0,0.0
1946,Jeffrey B. Wall,2011,0,0,0,0,0,0,0,0.0,0.0
1947,Jeffrey I. Tilden,2011,0,0,0,0,0,0,0,0.0,0.0
1948,Ward A. Campbell,2011,0,0,0,0,0,0,0,0.0,0.0
1949,Seth P. Waxman,2011,0,0,0,0,0,0,0,0.0,0.0
1950,"Donald B. Verrilli, Jr.",2011,0,0,0,0,0,0,0,0.0,0.0
1951,Carter G. Phillips,2011,0,0,0,0,0,0,0,0.0,0.0
1952,Seth P. Waxman,2011,0,0,0,0,0,0,0,0.0,0.0
1953,Clifford M. Sloan,2011,0,0,0,0,0,0,0,0.0,0.0
1954,Dustin McDaniel,2011,0,0,0,0,0,0,0,0.0,0.0
1955,Joshua T. Gillelan II,2011,0,0,0,0,0,0,0,0.0,0.0
1956,Joseph R. Palmore,2011,0,0,0,0,0,0,0,0.0,0.0
1957,Peter D. Keisler,2011,0,0,0,0,0,0,0,0.0,0.0
1958,Michael S. Fried,2011,0,0,0,0,0,0,0,0.0,0.0
1959,Dan Himmelfarb,2011,0,0,0,0,0,0,0,0.0,0.0
1960,Leondra R. Kruger,2011,0,0,0,0,0,0,0,0.0,0.0
1961,Stephen B. Kinnaird,2011,0,0,0,0,0,0,0,0.0,0.0
1962,Charles A. Rothfeld,2011,0,0,0,0,0,0,0,0.0,0.0
1963,John J. Bursch,2011,0,0,0,0,0,0,0,0.0,0.0
1964,William M. Jay,2011,0,0,0,0,0,0,0,0.0,0.0
1965,Valerie R. Newman,2011,0,0,0,0,0,0,0,0.0,0.0
1966,Paul D. Clement,2011,0,0,0,0,0,0,0,0.0,0.0
1967,Edwin S. Kneedler,2011,0,0,0,0,0,0,0,0.0,0.0
1968,Gregory G. Garre,2011,0,0,0,0,0,0,0,0.0,0.0
1969,Steven J. Wells,2011,0,0,0,0,0,0,0,0.0,0.0
1970,Benjamin J. Horwich,2011,0,0,0,0,0,0,0,0.0,0.0
1971,Susan K. Smith,2011,0,0,0,0,0,0,0,0.0,0.0
1972,Chris Koster,2011,0,0,0,0,0,0,0,0.0,0.0
1973,Anthony A. Yang,2011,0,0,0,0,0,0,0,0.0,0.0
1974,Emmett D. Queener,2011,0,0,0,0,0,0,0,0.0,0.0
1975,Paul D. Clement,2011,0,0,0,0,0,0,0,0.0,0.0
1976,Joseph R. Palmore,2011,0,0,0,0,0,0,0,0.0,0.0
1977,David C. Frederick,2011,0,0,0,0,0,0,0,0.0,0.0
1978,Anthony T. Falzone,2011,0,0,0,0,0,0,0,0.0,0.0
1979,"Donald B. Verrilli, Jr.",2011,0,0,0,0,0,0,0,0.0,0.0
1980,Douglas Laycock,2011,0,0,0,0,0,0,0,0.0,0.0
1981,Leondra R. Kruger,2011,0,0,0,0,0,0,0,0.0,0.0
1982,"Walter E. Dellinger, III",2011,0,0,0,0,0,0,0,0.0,0.0
1983,Thomas J. Whalen,2011,0,0,0,0,0,0,0,0.0,0.0
1984,Curtis E. Gannon,2011,0,0,0,0,0,0,0,0.0,0.0
1985,Gregory G. Garre,2011,0,0,0,0,0,0,0,0.0,0.0
1986,John C. Neiman Jr.,2011,0,0,0,0,0,0,0,0.0,0.0
1987,Jeffrey L. Fisher,2011,0,0,0,0,0,0,0,0.0,0.0
1988,Ronald Eisenberg,2011,0,0,0,0,0,0,0,0.0,0.0
1989,Candace Cain,2011,0,0,0,0,0,0,0,0.0,0.0
1990,Melissa Arbus Sherry,2011,0,0,0,0,0,0,0,0.0,0.0
1991,John J. Bursch,2011,0,0,0,0,0,0,0,0.0,0.0
1992,Ginger D. Anders,2011,0,0,0,0,0,0,0,0.0,0.0
1993,Elizabeth L. Jacobs,2011,0,0,0,0,0,0,0,0.0,0.0
1994,Mark C. Fleming,2011,0,0,0,0,0,0,0,0.0,0.0
1995,Curtis E. Gannon,2011,0,0,0,0,0,0,0,0.0,0.0
1996,Nathan Lewin,2011,0,0,0,0,0,0,0,0.0,0.0
1997,"Donald B. Verrilli, Jr.",2011,0,0,0,0,0,0,0,0.0,0.0
1998,Timothy T. Coates,2011,0,0,0,0,0,0,0,0.0,0.0
1999,Sri Srinivasan,2011,0,0,0,0,0,0,0,0.0,0.0
2000,Paul R. Q. Wolfson,2011,0,0,0,0,0,0,0,0.0,0.0
2001,Aaron M. Panner,2011,0,0,0,0,0,0,0,0.0,0.0
2002,Jeffrey A. Lamken,2011,0,0,0,0,0,0,0,0.0,0.0
2003,Anthony A. Yang,2011,0,0,0,0,0,0,0,0.0,0.0
2004,Jason D. Hawkins,2011,0,0,0,0,0,0,0,0.0,0.0
2005,William M. Jay,2011,0,0,0,0,0,0,0,0.0,0.0
2006,Evan A. Young,2011,0,0,0,0,0,0,0,0.0,0.0
2007,Andrew J. Pincus,2011,0,0,0,0,0,0,0,0.0,0.0
2008,John C. Jones,2011,0,0,0,0,0,0,0,0.0,0.0
2009,Kannon K. Shanmugam,2011,0,0,0,0,0,0,0,0.0,0.0
2010,Donna R. Andrieu,2011,0,0,0,0,0,0,0,0.0,0.0
2011,James F. Hurst,2011,0,0,0,0,0,0,0,0.0,0.0
2012,Benjamin J. Horwich,2011,0,0,0,0,0,0,0,0.0,0.0
2013,Mark A. Perry,2011,0,0,0,0,0,0,0,0.0,0.0
2014,Brian W. Carroll,2011,0,0,0,0,0,0,0,0.0,0.0
2015,Anita Alvarez,2011,0,0,0,0,0,0,0,0.0,0.0
2016,Michael R. Dreeben,2011,0,0,0,0,0,0,0,0.0,0.0
2017,Susan M. Freeman,2011,0,0,0,0,0,0,0,0.0,0.0
2018,Pratik A. Shah,2011,0,0,0,0,0,0,0,0.0,0.0
2019,Patricia A. Millett,2011,0,0,0,0,0,0,0,0.0,0.0
2020,Jonathan F. Mitchell,2011,0,0,0,0,0,0,0,0.0,0.0
2021,Ann O'Connell,2011,0,0,0,0,0,0,0,0.0,0.0
2022,Richard Guerriero,2011,0,0,0,0,0,0,0,0.0,0.0
2023,Michael A. Delaney,2011,0,0,0,0,0,0,0,0.0,0.0
2024,Nicole A. Saharsky,2011,0,0,0,0,0,0,0,0.0,0.0
2025,Thomas C. Goldstein,2011,0,0,0,0,0,0,0,0.0,0.0
2026,Carter G. Phillips,2011,0,0,0,0,0,0,0,0.0,0.0
2027,Nicole A. Saharsky,2011,0,0,0,0,0,0,0,0.0,0.0
2028,Michael W. McConnell,2011,0,0,0,0,0,0,0,0.0,0.0
2029,Scott L. Nelson,2011,0,0,0,0,0,0,0,0.0,0.0
2030,Bryan A. Stevenson,2011,0,0,0,0,0,0,0,0.0,0.0
2031,Bryan A. Stevenson,2011,0,0,0,0,0,0,0,0.0,0.0
2032,John C. Neiman Jr.,2011,0,0,0,0,0,0,0,0.0,0.0
2033,Kent G. Holt,2011,0,0,0,0,0,0,0,0.0,0.0
2034,Kathleen A. Lord,2011,0,0,0,0,0,0,0,0.0,0.0
2035,Daniel D. Domenico,2011,0,0,0,0,0,0,0,0.0,0.0
2036,Melissa Arbus Sherry,2011,0,0,0,0,0,0,0,0.0,0.0
2037,Malcolm L. Stewart,2011,0,0,0,0,0,0,0,0.0,0.0
2038,Gregory G. Garre,2011,0,0,0,0,0,0,0,0.0,0.0
2039,Eric D. Miller,2011,0,0,0,0,0,0,0,0.0,0.0
2040,Charles A. Rothfeld,2011,0,0,0,0,0,0,0,0.0,0.0
2041,Mark T. Stancil,2011,0,0,0,0,0,0,0,0.0,0.0
2042,Paul D. Clement,2011,0,0,0,0,0,0,0,0.0,0.0
2043,David M. Neff,2011,0,0,0,0,0,0,0,0.0,0.0
2044,Deanne E. Maynard,2011,0,0,0,0,0,0,0,0.0,0.0
2045,Sarah E. Harrington,2011,0,0,0,0,0,0,0,0.0,0.0
2046,Beau B. Brindley,2011,0,0,0,0,0,0,0,0.0,0.0
2047,Anthony A. Yang,2011,0,0,0,0,0,0,0,0.0,0.0
2048,Thomas C. Goldstein,2011,0,0,0,0,0,0,0,0.0,0.0
2049,Malcolm L. Stewart,2011,0,0,0,0,0,0,0,0.0,0.0
2050,Paul D. Clement,2011,0,0,0,0,0,0,0,0.0,0.0
2051,"Donald B. Verrilli, Jr.",2011,0,0,0,0,0,0,0,0.0,0.0
2052,Jonathan D. Libby,2011,0,0,0,0,0,0,0,0.0,0.0
2053,Eric D. Miller,2011,0,0,0,0,0,0,0,0.0,0.0
2054,Patricia A. Millett,2011,0,0,0,0,0,0,0,0.0,0.0
2055,Matthew T. Nelson,2011,0,0,0,0,0,0,0,0.0,0.0
2056,Sean R. Gallagher,2011,0,0,0,0,0,0,0,0.0,0.0
2057,Sri Srinivasan,2011,0,0,0,0,0,0,0,0.0,0.0
2058,David A. Lane,2011,0,0,0,0,0,0,0,0.0,0.0
2059,"Robert A. Long, Jr.",2011,0,0,0,0,0,0,0,0.0,0.0
2060,"Donald B. Verrilli, Jr.",2011,0,0,0,0,0,0,0,0.0,0.0
2061,"Donald B. Verrilli, Jr.",2011,0,0,0,0,0,0,0,0.0,0.0
2062,"Donald B. Verrilli, Jr.",2011,0,0,0,0,0,0,0,0.0,0.0
2063,Gregory G. Katsas,2011,0,0,0,0,0,0,0,0.0,0.0
2064,Paul D. Clement,2011,0,0,0,0,0,0,0,0.0,0.0
2065,Paul D. Clement,2011,0,0,0,0,0,0,0,0.0,0.0
2066,Paul D. Clement,2011,0,0,0,0,0,0,0,0.0,0.0
2067,Michael A. Carvin,2011,0,0,0,0,0,0,0,0.0,0.0
2068,Edwin S. Kneedler,2011,0,0,0,0,0,0,0,0.0,0.0
2069,"H. Bartow Farr, III",2011,0,0,0,0,0,0,0,0.0,0.0
2070,Harvey A. Schwartz,2011,0,0,0,0,0,0,0,0.0,0.0
2071,Eric J. Feigin,2011,0,0,0,0,0,0,0,0.0,0.0
2072,Mark R. Freeman,2011,0,0,0,0,0,0,0,0.0,0.0
2073,Carter G. Phillips,2011,0,0,0,0,0,0,0,0.0,0.0
2074,Stephen E. Eberhardt,2011,0,0,0,0,0,0,0,0.0,0.0
2075,Michael R. Dreeben,2011,0,0,0,0,0,0,0,0.0,0.0
2076,Miguel A. Estrada,2011,0,0,0,0,0,0,0,0.0,0.0
2077,Paul D. Clement,2011,0,0,0,0,0,0,0,0.0,0.0
2078,Sri Srinivasan,2011,0,0,0,0,0,0,0,0.0,0.0
2079,Jose Garza,2011,0,0,0,0,0,0,0,0.0,0.0
2080,Jeffrey L. Fisher,2011,0,0,0,0,0,0,0,0.0,0.0
2081,Laura G. Ferguson,2011,0,0,0,0,0,0,0,0.0,0.0
2082,Curtis E. Gannon,2011,0,0,0,0,0,0,0,0.0,0.0
2083,Carter G. Phillips,2011,0,0,0,0,0,0,0,0.0,0.0
2084,Michael R. Dreeben,2011,0,0,0,0,0,0,0,0.0,0.0
2085,Paul L. Hoffman,2012,0,0,0,0,0,0,0,0.0,0.0
2086,Paul L. Hoffman,2012,0,0,0,0,0,0,0,0.0,0.0
2087,Edwin S. Kneedler,2012,0,0,0,0,0,0,0,0.0,0.0
2088,Edwin S. Kneedler,2012,0,0,0,0,0,0,0,0.0,0.0
2089,Kathleen M. Sullivan,2012,0,0,0,0,0,0,0,0.0,0.0
2090,Kathleen M. Sullivan,2012,0,0,0,0,0,0,0,0.0,0.0
2091,"Donald B. Verrilli, Jr.",2012,0,0,0,0,0,0,0,0.0,0.0
2092,"Donald B. Verrilli, Jr.",2012,0,0,0,0,0,0,0,0.0,0.0
2093,Jameel Jaffer,2012,0,0,0,0,0,0,0,0.0,0.0
2094,Sri Srinivasan,2012,0,0,0,0,0,0,0,0.0,0.0
2095,John G. Jacobs,2012,0,0,0,0,0,0,0,0.0,0.0
2096,Stephanie Brenan,2012,0,0,0,0,0,0,0,0.0,0.0
2097,Kurt D. Hermansen,2012,0,0,0,0,0,0,0,0.0,0.0
2098,Gregory G. Garre,2012,0,0,0,0,0,0,0,0.0,0.0
2099,Nicole A. Saharsky,2012,0,0,0,0,0,0,0,0.0,0.0
2100,Howard K. Blumberg,2012,0,0,0,0,0,0,0,0.0,0.0
2101,Thomas C. Horne,2012,0,0,0,0,0,0,0,0.0,0.0
2102,Leticia Marquez,2012,0,0,0,0,0,0,0,0.0,0.0
2103,Alexandra T. Schimmer,2012,0,0,0,0,0,0,0,0.0,0.0
2104,Scott Michelman,2012,0,0,0,0,0,0,0,0.0,0.0
2105,Ann O'Connell,2012,0,0,0,0,0,0,0,0.0,0.0
2106,Mary E. Maguire,2012,0,0,0,0,0,0,0,0.0,0.0
2107,Michael R. Dreeben,2012,0,0,0,0,0,0,0,0.0,0.0
2108,Warren A. Wolf,2012,0,0,0,0,0,0,0,0.0,0.0
2109,Andrew S. Oldham,2012,0,0,0,0,0,0,0,0.0,0.0
2110,"Donald B. Verrilli, Jr.",2012,0,0,0,0,0,0,0,0.0,0.0
2111,Christopher J. Paolella,2012,0,0,0,0,0,0,0,0.0,0.0
2112,Anthony A. Yang,2012,0,0,0,0,0,0,0,0.0,0.0
2113,Jeffrey S. Bucholtz,2012,0,0,0,0,0,0,0,0.0,0.0
2114,Ronald Mann,2012,0,0,0,0,0,0,0,0.0,0.0
2115,Neal Kumar Katyal,2012,0,0,0,0,0,0,0,0.0,0.0
2116,Anthony A. Yang,2012,0,0,0,0,0,0,0,0.0,0.0
2117,Seth P. Waxman,2012,0,0,0,0,0,0,0,0.0,0.0
2118,David C. Frederick,2012,0,0,0,0,0,0,0,0.0,0.0
2119,Melissa Arbus Sherry,2012,0,0,0,0,0,0,0,0.0,0.0
2120,Thomas M. Michel,2012,0,0,0,0,0,0,0,0.0,0.0
2121,Jane Webre,2012,0,0,0,0,0,0,0,0.0,0.0
2122,Benjamin J. Horwich,2012,0,0,0,0,0,0,0,0.0,0.0
2123,Seth P. Waxman,2012,0,0,0,0,0,0,0,0.0,0.0
2124,Allison M. Zieve,2012,0,0,0,0,0,0,0,0.0,0.0
2125,Eric J. Feigin,2012,0,0,0,0,0,0,0,0.0,0.0
2126,Lisa S. Blatt,2012,0,0,0,0,0,0,0,0.0,0.0
2127,Daniel H. Ruttenberg,2012,0,0,0,0,0,0,0,0.0,0.0
2128,Steffen N. Johnson,2012,0,0,0,0,0,0,0,0.0,0.0
2129,Elaine J. Goldenberg,2012,0,0,0,0,0,0,0,0.0,0.0
2130,Edwin S. Kneedler,2012,0,0,0,0,0,0,0,0.0,0.0
2131,John F. Manning,2012,0,0,0,0,0,0,0,0.0,0.0
2132,Robert L. Roth,2012,0,0,0,0,0,0,0,0.0,0.0
2133,Lewis J. Liman,2012,0,0,0,0,0,0,0,0.0,0.0
2134,Jeffrey B. Wall,2012,0,0,0,0,0,0,0,0.0,0.0
2135,Neal Kumar Katyal,2012,0,0,0,0,0,0,0,0.0,0.0
2136,Joseph R. Palmore,2012,0,0,0,0,0,0,0,0.0,0.0
2137,Matthew W.H. Wessler,2012,0,0,0,0,0,0,0,0.0,0.0
2138,David A. Moran,2012,0,0,0,0,0,0,0,0.0,0.0
2139,Timothy A. Baughman,2012,0,0,0,0,0,0,0,0.0,0.0
2140,Curtis E. Gannon,2012,0,0,0,0,0,0,0,0.0,0.0
2141,Michael E. Manely,2012,0,0,0,0,0,0,0,0.0,0.0
2142,Nicole A. Saharsky,2012,0,0,0,0,0,0,0,0.0,0.0
2143,Stephen J. Cullen,2012,0,0,0,0,0,0,0,0.0,0.0
2144,James A. Feldman,2012,0,0,0,0,0,0,0,0.0,0.0
2145,Pratik A. Shah,2012,0,0,0,0,0,0,0,0.0,0.0
2146,"John N. Koester, Jr.",2012,0,0,0,0,0,0,0,0.0,0.0
2147,Nicole A. Saharsky,2012,0,0,0,0,0,0,0,0.0,0.0
2148,Steven R. Shapiro,2012,0,0,0,0,0,0,0,0.0,0.0
2149,Paul J. Beard II,2012,0,0,0,0,0,0,0,0.0,0.0
2150,Paul R. Q. Wolfson,2012,0,0,0,0,0,0,0,0.0,0.0
2151,Edwin S. Kneedler,2012,0,0,0,0,0,0,0,0.0,0.0
2152,Theodore J. Boutrous Jr.,2012,0,0,0,0,0,0,0,0.0,0.0
2153,David C. Frederick,2012,0,0,0,0,0,0,0,0.0,0.0
2154,Thomas M. Byrne,2012,0,0,0,0,0,0,0,0.0,0.0
2155,Bill D. Bensinger,2012,0,0,0,0,0,0,0,0.0,0.0
2156,Curtis E. Gannon,2012,0,0,0,0,0,0,0,0.0,0.0
2157,Thomas C. Goldstein,2012,0,0,0,0,0,0,0,0.0,0.0
2158,A. J. Kramer,2012,0,0,0,0,0,0,0,0.0,0.0
2159,"Donald B. Verrilli, Jr.",2012,0,0,0,0,0,0,0,0.0,0.0
2160,Eric Schnapper,2012,0,0,0,0,0,0,0,0.0,0.0
2161,Sarah E. Harrington,2012,0,0,0,0,0,0,0,0.0,0.0
2162,Katherine Winfree,2012,0,0,0,0,0,0,0,0.0,0.0
2163,Michael R. Dreeben,2012,0,0,0,0,0,0,0,0.0,0.0
2164,Kannon K. Shanmugam,2012,0,0,0,0,0,0,0,0.0,0.0
2165,Timothy S. Bishop,2012,0,0,0,0,0,0,0,0.0,0.0
2166,Malcolm L. Stewart,2012,0,0,0,0,0,0,0,0.0,0.0
2167,Jeffrey L. Fisher,2012,0,0,0,0,0,0,0,0.0,0.0
2168,Bert W. Rein,2012,0,0,0,0,0,0,0,0.0,0.0
2169,Gregory G. Garre,2012,0,0,0,0,0,0,0,0.0,0.0
2170,"Donald B. Verrilli, Jr.",2012,0,0,0,0,0,0,0,0.0,0.0
2171,Timothy T. Coates,2012,0,0,0,0,0,0,0,0.0,0.0
