Year,TextGrid,TierNumber,TierName,useable,
2004,2004_03_9877.TextGrid,2,david h souter,1,
2004,2004_03_9877.TextGrid,3,paul d clement,1,
2004,2004_03_9877.TextGrid,4,antonin scalia,1,
2004,2004_03_9877.TextGrid,5,john paul stevens,1,
2004,2004_03_9877.TextGrid,6,anthony kennedy,1,
2004,2004_03_9877.TextGrid,7,david a goldberger,1,
2004,2004_03_9877.TextGrid,8,ruth bader ginsburg,1,
2004,2004_03_9877.TextGrid,9,stephen g breyer,1,
2004,2004_03_9877.TextGrid,10,douglas r cole,1,
2004,2004_03_9877.TextGrid,11,william h rehnquist,1,
2004,2004_04_104.TextGrid,1,sandra day oconnor,1,
2004,2004_04_104.TextGrid,2,david h souter,1,
2004,2004_04_104.TextGrid,3,paul d clement,1,
2004,2004_04_104.TextGrid,4,rosemary curran scapicchio,1,
2004,2004_04_104.TextGrid,5,antonin scalia,1,
2004,2004_04_104.TextGrid,6,john paul stevens,1,
2004,2004_04_104.TextGrid,7,anthony kennedy,1,
2004,2004_04_104.TextGrid,8,unknown,1,
2004,2004_04_104.TextGrid,9,t christopher kelly,1,
2004,2004_04_104.TextGrid,10,ruth bader ginsburg,1,
2004,2004_04_104.TextGrid,11,stephen g breyer,1,
2004,2004_04_104.TextGrid,12,william h rehnquist,1,
2004,2004_04_108.TextGrid,1,sandra day oconnor,1,
2004,2004_04_108.TextGrid,2,david h souter,1,
2004,2004_04_108.TextGrid,3,antonin scalia,1,
2004,2004_04_108.TextGrid,4,anthony kennedy,1,
2004,2004_04_108.TextGrid,5,scott g bullock,1,
2004,2004_04_108.TextGrid,6,ruth bader ginsburg,1,
2004,2004_04_108.TextGrid,7,stephen g breyer,1,
2004,2004_04_108.TextGrid,8,wesley w horton,1,
2004,2004_04_163.TextGrid,1,sandra day oconnor,1,
2004,2004_04_163.TextGrid,2,david h souter,1,
2004,2004_04_163.TextGrid,3,antonin scalia,1,
2004,2004_04_163.TextGrid,4,craig e stewart,1,
2004,2004_04_163.TextGrid,5,mark j bennett,1,
2004,2004_04_163.TextGrid,6,anthony kennedy,1,
2004,2004_04_163.TextGrid,7,unknown,1,
2004,2004_04_163.TextGrid,8,ruth bader ginsburg,1,
2004,2004_04_163.TextGrid,9,stephen g breyer,1,
2004,2004_04_163.TextGrid,10,edwin s kneedler,1,
2004,2004_04_169.TextGrid,1,david h souter,0,
2004,2004_04_169.TextGrid,2,antonin scalia,0,
2004,2004_04_169.TextGrid,3,douglas hallward driemeier,0,
2004,2004_04_169.TextGrid,4,mark  t hurt,0,
2004,2004_04_169.TextGrid,5,john paul stevens,0,
2004,2004_04_169.TextGrid,6,anthony kennedy,0,
2004,2004_04_169.TextGrid,7,christopher g browning jr,0,
2004,2004_04_169.TextGrid,8,ruth bader ginsburg,0,
2004,2004_04_169.TextGrid,9,stephen g breyer,0,
2004,2004_04_169.TextGrid,10,william h rehnquist,0,
2004,2004_04_277.TextGrid,1,sandra day oconnor,1,
2004,2004_04_277.TextGrid,2,david h souter,1,
2004,2004_04_277.TextGrid,3,antonin scalia,1,
2004,2004_04_277.TextGrid,4,paul t cappuccio,1,
2004,2004_04_277.TextGrid,5,thomas g hungar,1,
2004,2004_04_277.TextGrid,6,thomas c goldstein,1,
2004,2004_04_277.TextGrid,7,ruth bader ginsburg,1,
2004,2004_04_277.TextGrid,8,stephen g breyer,1,
2004,2004_04_277.TextGrid,9,william h rehnquist,1,
2004,2004_04_278.TextGrid,1,brian j reichel,1,
2004,2004_04_278.TextGrid,2,sandra day oconnor,1,
2004,2004_04_278.TextGrid,3,david h souter,1,
2004,2004_04_278.TextGrid,4,john p elwood,1,
2004,2004_04_278.TextGrid,5,antonin scalia,1,
2004,2004_04_278.TextGrid,6,john c eastman,1,
2004,2004_04_278.TextGrid,7,john paul stevens,1,
2004,2004_04_278.TextGrid,8,anthony kennedy,1,
2004,2004_04_278.TextGrid,9,ruth bader ginsburg,1,
2004,2004_04_278.TextGrid,10,stephen g breyer,1,
2004,2004_04_278.TextGrid,11,william h rehnquist,1,
2004,2004_04_340.TextGrid,1,sandra day oconnor,1,
2004,2004_04_340.TextGrid,2,paul f utrecht,1,
2004,2004_04_340.TextGrid,3,david h souter,1,
2004,2004_04_340.TextGrid,4,antonin scalia,1,
2004,2004_04_340.TextGrid,5,john paul stevens,1,
2004,2004_04_340.TextGrid,6,anthony kennedy,1,
2004,2004_04_340.TextGrid,7,seth p waxman,1,
2004,2004_04_340.TextGrid,8,ruth bader ginsburg,1,
2004,2004_04_340.TextGrid,9,stephen g breyer,1,
2004,2004_04_340.TextGrid,10,william h rehnquist,1,
2004,2004_04_368.TextGrid,1,michael r dreeben,1,
2004,2004_04_368.TextGrid,2,sandra day oconnor,1,
2004,2004_04_368.TextGrid,3,david h souter,1,
2004,2004_04_368.TextGrid,4,antonin scalia,1,
2004,2004_04_368.TextGrid,5,maureen e mahoney,1,
2004,2004_04_368.TextGrid,6,anthony kennedy,1,
2004,2004_04_368.TextGrid,7,ruth bader ginsburg,1,
2004,2004_04_368.TextGrid,8,stephen g breyer,1,
2004,2004_04_368.TextGrid,9,william h rehnquist,1,
2004,2004_04_37.TextGrid,1,gene c schaerr,1,
2004,2004_04_37.TextGrid,2,sandra day oconnor,1,
2004,2004_04_37.TextGrid,3,david h souter,1,
2004,2004_04_37.TextGrid,4,wellon b poe jr,1,
2004,2004_04_37.TextGrid,5,antonin scalia,1,
2004,2004_04_37.TextGrid,6,john paul stevens,1,
2004,2004_04_37.TextGrid,7,anthony kennedy,1,
2004,2004_04_37.TextGrid,8,unknown,1,
2004,2004_04_37.TextGrid,9,james c linger,1,
2004,2004_04_37.TextGrid,10,ruth bader ginsburg,1,
2004,2004_04_37.TextGrid,11,stephen g breyer,1,
2004,2004_04_480.TextGrid,1,sandra day oconnor,1,
2004,2004_04_480.TextGrid,2,paul d clement,1,
2004,2004_04_480.TextGrid,3,david h souter,1,
2004,2004_04_480.TextGrid,4,antonin scalia,1,
2004,2004_04_480.TextGrid,5,donald b verrilli jr,1,
2004,2004_04_480.TextGrid,6,richard g taranto,1,
2004,2004_04_480.TextGrid,7,john paul stevens,1,
2004,2004_04_480.TextGrid,8,anthony kennedy,1,
2004,2004_04_480.TextGrid,9,ruth bader ginsburg,1,
2004,2004_04_480.TextGrid,10,stephen g breyer,1,
2004,2004_04_480.TextGrid,11,william h rehnquist,1,
2004,2004_04_495.TextGrid,1,sandra day oconnor,1,
2004,2004_04_495.TextGrid,2,james m petro,1,
2004,2004_04_495.TextGrid,3,david h souter,1,
2004,2004_04_495.TextGrid,4,jules lobel,1,
2004,2004_04_495.TextGrid,5,antonin scalia,1,
2004,2004_04_495.TextGrid,6,john paul stevens,1,
2004,2004_04_495.TextGrid,7,anthony kennedy,1,
2004,2004_04_495.TextGrid,8,deanne e maynard,1,
2004,2004_04_495.TextGrid,9,ruth bader ginsburg,1,
2004,2004_04_495.TextGrid,10,stephen g breyer,1,
2004,2004_04_495.TextGrid,11,william h rehnquist,1,
2004,2004_04_514.TextGrid,1,sandra day oconnor,1,
2004,2004_04_514.TextGrid,2,david h souter,1,
2004,2004_04_514.TextGrid,3,antonin scalia,1,
2004,2004_04_514.TextGrid,4,john paul stevens,1,
2004,2004_04_514.TextGrid,5,matthew m shors,1,
2004,2004_04_514.TextGrid,6,anthony kennedy,1,
2004,2004_04_514.TextGrid,7,jennifer l smith,1,
2004,2004_04_514.TextGrid,8,ruth bader ginsburg,1,
2004,2004_04_514.TextGrid,9,stephen g breyer,1,
2004,2004_04_514.TextGrid,10,william h rehnquist,1,
2004,2004_04_5286.TextGrid,1,james a feldman,1,
2004,2004_04_5286.TextGrid,2,sandra day oconnor,1,
2004,2004_04_5286.TextGrid,3,david h souter,1,
2004,2004_04_5286.TextGrid,4,antonin scalia,1,
2004,2004_04_5286.TextGrid,5,john paul stevens,1,
2004,2004_04_5286.TextGrid,6,anthony kennedy,1,
2004,2004_04_5286.TextGrid,7,janice l bergmann,1,
2004,2004_04_5286.TextGrid,8,ruth bader ginsburg,1,
2004,2004_04_5286.TextGrid,9,stephen g breyer,1,
2004,2004_04_5286.TextGrid,10,william h rehnquist,1,
2004,2004_04_5293.TextGrid,1,sandra day oconnor,1,
2004,2004_04_5293.TextGrid,2,david h souter,1,
2004,2004_04_5293.TextGrid,3,antonin scalia,1,
2004,2004_04_5293.TextGrid,4,rosemary e percival,1,
2004,2004_04_5293.TextGrid,5,john paul stevens,1,
2004,2004_04_5293.TextGrid,6,anthony kennedy,1,
2004,2004_04_5293.TextGrid,7,cheryl c nield,1,
2004,2004_04_5293.TextGrid,8,unknown,1,
2004,2004_04_5293.TextGrid,9,ruth bader ginsburg,1,
2004,2004_04_5293.TextGrid,10,stephen g breyer,1,
2004,2004_04_5462.TextGrid,1,amy zapp,1,
2004,2004_04_5462.TextGrid,2,sandra day oconnor,1,
2004,2004_04_5462.TextGrid,3,david h souter,1,
2004,2004_04_5462.TextGrid,4,billy h nolas,1,
2004,2004_04_5462.TextGrid,5,antonin scalia,1,
2004,2004_04_5462.TextGrid,6,john paul stevens,1,
2004,2004_04_5462.TextGrid,7,anthony kennedy,1,
2004,2004_04_5462.TextGrid,8,traci l lovitt,1,
2004,2004_04_5462.TextGrid,9,ruth bader ginsburg,1,
2004,2004_04_5462.TextGrid,10,stephen g breyer,1,
2004,2004_04_563.TextGrid,1,sandra day oconnor,1,
2004,2004_04_563.TextGrid,2,david h souter,1,
2004,2004_04_563.TextGrid,3,antonin scalia,1,
2004,2004_04_563.TextGrid,4,john paul stevens,1,
2004,2004_04_563.TextGrid,5,lisa schiavo blatt,1,
2004,2004_04_563.TextGrid,6,anthony kennedy,1,
2004,2004_04_563.TextGrid,7,david m porter,1,
2004,2004_04_563.TextGrid,8,matthew km chan,1,
2004,2004_04_563.TextGrid,9,ruth bader ginsburg,1,
2004,2004_04_563.TextGrid,10,stephen g breyer,1,
2004,2004_04_563.TextGrid,11,william h rehnquist,1,
2004,2004_04_5928.TextGrid,1,michael r dreeben,1,
2004,2004_04_5928.TextGrid,2,sandra day oconnor,1,
2004,2004_04_5928.TextGrid,3,david h souter,1,
2004,2004_04_5928.TextGrid,4,antonin scalia,1,
2004,2004_04_5928.TextGrid,5,r ted cruz,1,
2004,2004_04_5928.TextGrid,6,donald francis donovan,1,
2004,2004_04_5928.TextGrid,7,john paul stevens,1,
2004,2004_04_5928.TextGrid,8,anthony kennedy,1,
2004,2004_04_5928.TextGrid,9,ruth bader ginsburg,1,
2004,2004_04_5928.TextGrid,10,stephen g breyer,1,
2004,2004_04_5928.TextGrid,11,william h rehnquist,1,
2004,2004_04_603.TextGrid,1,irving l gornstein,1,
2004,2004_04_603.TextGrid,2,eric h zagrans,1,
2004,2004_04_603.TextGrid,3,sandra day oconnor,1,
2004,2004_04_603.TextGrid,4,david h souter,1,
2004,2004_04_603.TextGrid,5,antonin scalia,1,
2004,2004_04_603.TextGrid,6,john paul stevens,1,
2004,2004_04_603.TextGrid,7,michael c walton,1,
2004,2004_04_603.TextGrid,8,anthony kennedy,1,
2004,2004_04_603.TextGrid,9,ruth bader ginsburg,1,
2004,2004_04_603.TextGrid,10,stephen g breyer,1,
2004,2004_04_603.TextGrid,11,william h rehnquist,1,
2004,2004_04_637.TextGrid,1,sandra day oconnor,1,
2004,2004_04_637.TextGrid,2,david h souter,1,
2004,2004_04_637.TextGrid,3,alan m freedman,1,
2004,2004_04_637.TextGrid,4,antonin scalia,1,
2004,2004_04_637.TextGrid,5,john paul stevens,1,
2004,2004_04_637.TextGrid,6,anthony kennedy,1,
2004,2004_04_637.TextGrid,7,ruth bader ginsburg,1,
2004,2004_04_637.TextGrid,8,douglas r cole,1,
2004,2004_04_637.TextGrid,9,stephen g breyer,1,
2004,2004_04_637.TextGrid,10,william h rehnquist,1,
2004,2004_04_6432.TextGrid,1,sandra day oconnor,1,
2004,2004_04_6432.TextGrid,2,david h souter,1,
2004,2004_04_6432.TextGrid,3,antonin scalia,1,
2004,2004_04_6432.TextGrid,4,patricia a millett,1,
2004,2004_04_6432.TextGrid,5,john paul stevens,1,
2004,2004_04_6432.TextGrid,6,anthony kennedy,1,
2004,2004_04_6432.TextGrid,7,paul m rashkind,1,
2004,2004_04_6432.TextGrid,8,ruth bader ginsburg,1,
2004,2004_04_6432.TextGrid,9,stephen g breyer,1,
2004,2004_04_6432.TextGrid,10,christopher m kise,1,
2004,2004_04_6432.TextGrid,11,william h rehnquist,1,
2004,2004_04_6964.TextGrid,1,sandra day oconnor,1,
2004,2004_04_6964.TextGrid,2,david h souter,1,
2004,2004_04_6964.TextGrid,3,seth k schalit,1,
2004,2004_04_6964.TextGrid,4,antonin scalia,1,
2004,2004_04_6964.TextGrid,5,stephen b bedrick,1,
2004,2004_04_6964.TextGrid,6,john paul stevens,1,
2004,2004_04_6964.TextGrid,7,anthony kennedy,1,
2004,2004_04_6964.TextGrid,8,ruth bader ginsburg,1,
2004,2004_04_6964.TextGrid,9,stephen g breyer,1,
2004,2004_04_6964.TextGrid,10,william h rehnquist,1,
2004,2004_04_70.TextGrid,1,sandra day oconnor,1,
2004,2004_04_70.TextGrid,2,david h souter,1,
2004,2004_04_70.TextGrid,3,antonin scalia,1,
2004,2004_04_70.TextGrid,4,eugene e stearns,1,
2004,2004_04_70.TextGrid,5,john paul stevens,1,
2004,2004_04_70.TextGrid,6,carter g phillips,1,
2004,2004_04_70.TextGrid,7,anthony kennedy,1,
2004,2004_04_70.TextGrid,8,ruth bader ginsburg,1,
2004,2004_04_70.TextGrid,9,stephen g breyer,1,
2004,2004_04_70.TextGrid,10,robert a long jr,1,
2004,2004_04_70.TextGrid,11,donald b ayer,1,
2004,2004_105_orig.TextGrid,1,james a feldman,1,
2004,2004_105_orig.TextGrid,2,sandra day oconnor,1,
2004,2004_105_orig.TextGrid,3,john b draper,1,
2004,2004_105_orig.TextGrid,4,david h souter,1,
2004,2004_105_orig.TextGrid,5,david w robbins,1,
2004,2004_105_orig.TextGrid,6,antonin scalia,1,
2004,2004_105_orig.TextGrid,7,john paul stevens,1,
2004,2004_105_orig.TextGrid,8,anthony kennedy,1,
2004,2004_105_orig.TextGrid,9,ruth bader ginsburg,1,
2004,2004_105_orig.TextGrid,10,stephen g breyer,1,
2004,2004_105_orig.TextGrid,11,william h rehnquist,1,
2004,2004_128_orig.TextGrid,1,jonathan s franklin,1,
2004,2004_128_orig.TextGrid,2,sandra day oconnor,1,
2004,2004_128_orig.TextGrid,3,david h souter,1,
2004,2004_128_orig.TextGrid,4,antonin scalia,1,
2004,2004_128_orig.TextGrid,5,john paul stevens,1,
2004,2004_128_orig.TextGrid,6,jeffrey p minear,1,
2004,2004_128_orig.TextGrid,7,anthony kennedy,1,
2004,2004_128_orig.TextGrid,8,ruth bader ginsburg,1,
2004,2004_128_orig.TextGrid,9,stephen g breyer,1,
