Year,TextGrid,TierNumber,TierName,useable,
1999,1999_99_137.TextGrid,2,christopher s brasher,1,
1999,1999_99_137.TextGrid,3,david h souter,1,
1999,1999_99_137.TextGrid,4,antonin scalia,1,
1999,1999_99_137.TextGrid,5,john paul stevens,1,
1999,1999_99_137.TextGrid,6,anthony kennedy,1,
1999,1999_99_137.TextGrid,7,ruth bader ginsburg,1,
1999,1999_99_137.TextGrid,8,elizabeth s kertscher,1,
1999,1999_99_137.TextGrid,9,stephen g breyer,1,
1999,1999_99_137.TextGrid,10,william h rehnquist,1,
1999,1999_99_138.TextGrid,1,catherine w smith,1,
1999,1999_99_138.TextGrid,2,sandra day oconnor,1,
1999,1999_99_138.TextGrid,3,david h souter,1,
1999,1999_99_138.TextGrid,4,antonin scalia,1,
1999,1999_99_138.TextGrid,5,john paul stevens,1,
1999,1999_99_138.TextGrid,6,anthony kennedy,1,
1999,1999_99_138.TextGrid,7,mark d olson,1,
1999,1999_99_138.TextGrid,8,ruth bader ginsburg,1,
1999,1999_99_138.TextGrid,9,stephen g breyer,1,
1999,1999_99_138.TextGrid,10,william h rehnquist,1,
1999,1999_99_150.TextGrid,1,sandra day oconnor,1,
1999,1999_99_150.TextGrid,2,william d coston,1,
1999,1999_99_150.TextGrid,3,david h souter,1,
1999,1999_99_150.TextGrid,4,antonin scalia,1,
1999,1999_99_150.TextGrid,5,john paul stevens,1,
1999,1999_99_150.TextGrid,6,lawrence g wallace,1,
1999,1999_99_150.TextGrid,7,anthony kennedy,1,
1999,1999_99_150.TextGrid,8,unidentified justice,1,
1999,1999_99_150.TextGrid,9,ruth bader ginsburg,1,
1999,1999_99_150.TextGrid,10,stephen g breyer,1,
1999,1999_99_150.TextGrid,11,stuart m riback,1,
1999,1999_99_150.TextGrid,12,william h rehnquist,1,
1999,1999_99_161.TextGrid,1,christine a hogan,1,
1999,1999_99_161.TextGrid,2,sandra day oconnor,1,
1999,1999_99_161.TextGrid,3,david h souter,1,
1999,1999_99_161.TextGrid,4,antonin scalia,1,
1999,1999_99_161.TextGrid,5,paul a strandness,1,
1999,1999_99_161.TextGrid,6,john paul stevens,1,
1999,1999_99_161.TextGrid,7,anthony kennedy,1,
1999,1999_99_161.TextGrid,8,unidentified justice,1,
1999,1999_99_161.TextGrid,9,ruth bader ginsburg,1,
1999,1999_99_161.TextGrid,10,stephen g breyer,1,
1999,1999_99_161.TextGrid,11,william h rehnquist,1,
1999,1999_99_166.TextGrid,1,michael r dreeben,1,
1999,1999_99_166.TextGrid,2,sandra day oconnor,1,
1999,1999_99_166.TextGrid,3,ronald j mann,1,
1999,1999_99_166.TextGrid,4,david h souter,1,
1999,1999_99_166.TextGrid,5,antonin scalia,1,
1999,1999_99_166.TextGrid,6,john paul stevens,1,
1999,1999_99_166.TextGrid,7,anthony kennedy,1,
1999,1999_99_166.TextGrid,8,john w nields jr,1,
1999,1999_99_166.TextGrid,9,unidentified justice,1,
1999,1999_99_166.TextGrid,10,ruth bader ginsburg,1,
1999,1999_99_166.TextGrid,11,stephen g breyer,1,
1999,1999_99_166.TextGrid,12,william h rehnquist,1,
1999,1999_99_312.TextGrid,1,sandra day oconnor,1,
1999,1999_99_312.TextGrid,2,david h souter,1,
1999,1999_99_312.TextGrid,3,antonin scalia,1,
1999,1999_99_312.TextGrid,4,patricia a millett,1,
1999,1999_99_312.TextGrid,5,gregory s coleman,1,
1999,1999_99_312.TextGrid,6,carter g phillips,1,
1999,1999_99_312.TextGrid,7,john paul stevens,1,
1999,1999_99_312.TextGrid,8,anthony kennedy,1,
1999,1999_99_312.TextGrid,9,thomas c goldstein,1,
1999,1999_99_312.TextGrid,10,unidentified justice,1,
1999,1999_99_312.TextGrid,11,ruth bader ginsburg,1,
1999,1999_99_312.TextGrid,12,stephen g breyer,1,
1999,1999_99_312.TextGrid,13,william h rehnquist,1,
1999,1999_99_387.TextGrid,1,robert radasevich,1,
1999,1999_99_387.TextGrid,2,sandra day oconnor,1,
1999,1999_99_387.TextGrid,3,david h souter,1,
1999,1999_99_387.TextGrid,4,antonin scalia,1,
1999,1999_99_387.TextGrid,5,john paul stevens,1,
1999,1999_99_387.TextGrid,6,lawrence g wallace,1,
1999,1999_99_387.TextGrid,7,anthony kennedy,1,
1999,1999_99_387.TextGrid,8,a benjamin goldgar,1,
1999,1999_99_387.TextGrid,9,ruth bader ginsburg,1,
1999,1999_99_387.TextGrid,10,unidentified justice,1,
1999,1999_99_387.TextGrid,11,stephen g breyer,1,
1999,1999_99_387.TextGrid,12,william h rehnquist,1,
1999,1999_99_391.TextGrid,1,daniel a small,1,
1999,1999_99_391.TextGrid,2,david h souter,1,
1999,1999_99_391.TextGrid,3,antonin scalia,1,
1999,1999_99_391.TextGrid,4,frank cicero jr,1,
1999,1999_99_391.TextGrid,5,john paul stevens,1,
1999,1999_99_391.TextGrid,6,anthony kennedy,1,
1999,1999_99_391.TextGrid,7,ruth bader ginsburg,1,
1999,1999_99_391.TextGrid,8,stephen g breyer,1,
1999,1999_99_391.TextGrid,9,william h rehnquist,1,
1999,1999_99_401.TextGrid,1,sandra day oconnor,1,
1999,1999_99_401.TextGrid,2,david h souter,1,
1999,1999_99_401.TextGrid,3,antonin scalia,1,
1999,1999_99_401.TextGrid,4,thomas f gede,1,
1999,1999_99_401.TextGrid,5,john paul stevens,1,
1999,1999_99_401.TextGrid,6,anthony kennedy,1,
1999,1999_99_401.TextGrid,7,ruth bader ginsburg,1,
1999,1999_99_401.TextGrid,8,unidentified justice,1,
1999,1999_99_401.TextGrid,9,stephen g breyer,1,
1999,1999_99_401.TextGrid,10,william h rehnquist,1,
1999,1999_99_401.TextGrid,11,george waters,1,
1999,1999_99_409.TextGrid,1,sandra day oconnor,1,
1999,1999_99_409.TextGrid,2,david h souter,1,
1999,1999_99_409.TextGrid,3,antonin scalia,1,
1999,1999_99_409.TextGrid,4,robert h brownlee,1,
1999,1999_99_409.TextGrid,5,john paul stevens,1,
1999,1999_99_409.TextGrid,6,anthony kennedy,1,
1999,1999_99_409.TextGrid,7,g eric brunstad jr,1,
1999,1999_99_409.TextGrid,8,unidentified justice,1,
1999,1999_99_409.TextGrid,9,ruth bader ginsburg,1,
1999,1999_99_409.TextGrid,10,stephen g breyer,1,
1999,1999_99_409.TextGrid,11,william h rehnquist,1,
1999,1999_99_474.TextGrid,1,thomas a barnico,1,
1999,1999_99_474.TextGrid,2,sandra day oconnor,1,
1999,1999_99_474.TextGrid,3,david h souter,1,
1999,1999_99_474.TextGrid,4,antonin scalia,1,
1999,1999_99_474.TextGrid,5,john paul stevens,1,
1999,1999_99_474.TextGrid,6,anthony kennedy,1,
1999,1999_99_474.TextGrid,7,seth p waxman,1,
1999,1999_99_474.TextGrid,8,timothy b dyk,1,
1999,1999_99_474.TextGrid,9,ruth bader ginsburg,1,
1999,1999_99_474.TextGrid,10,unidentified justice,1,
1999,1999_99_474.TextGrid,11,stephen g breyer,1,
1999,1999_99_474.TextGrid,12,william h rehnquist,1,
1999,1999_99_478.TextGrid,1,sandra day oconnor,1,
1999,1999_99_478.TextGrid,2,david h souter,1,
1999,1999_99_478.TextGrid,3,antonin scalia,1,
1999,1999_99_478.TextGrid,4,edward c dumont,1,
1999,1999_99_478.TextGrid,5,john paul stevens,1,
1999,1999_99_478.TextGrid,6,anthony kennedy,1,
1999,1999_99_478.TextGrid,7,lisa s gochman,1,
1999,1999_99_478.TextGrid,8,joseph d oneill,1,
1999,1999_99_478.TextGrid,9,unidentified justice,1,
1999,1999_99_478.TextGrid,10,ruth bader ginsburg,1,
1999,1999_99_478.TextGrid,11,clarence thomas,1,
1999,1999_99_478.TextGrid,12,stephen g breyer,1,
1999,1999_99_478.TextGrid,13,william h rehnquist,1,
1999,1999_99_5.TextGrid,1,sandra day oconnor,1,
1999,1999_99_5.TextGrid,2,david h souter,1,
1999,1999_99_5.TextGrid,3,antonin scalia,1,
1999,1999_99_5.TextGrid,4,julie goldscheid,1,
1999,1999_99_5.TextGrid,5,michael e rosman,1,
1999,1999_99_5.TextGrid,6,john paul stevens,1,
1999,1999_99_5.TextGrid,7,anthony kennedy,1,
1999,1999_99_5.TextGrid,8,seth p waxman,1,
1999,1999_99_5.TextGrid,9,unidentified justice,1,
1999,1999_99_5.TextGrid,10,ruth bader ginsburg,1,
1999,1999_99_5.TextGrid,11,stephen g breyer,1,
1999,1999_99_5.TextGrid,12,william h rehnquist,1,
1999,1999_99_51.TextGrid,1,dennis p riordan,1,
1999,1999_99_51.TextGrid,2,sandra day oconnor,1,
1999,1999_99_51.TextGrid,3,seth m hufstedler,1,
1999,1999_99_51.TextGrid,4,david h souter,1,
1999,1999_99_51.TextGrid,5,antonin scalia,1,
1999,1999_99_51.TextGrid,6,john paul stevens,1,
1999,1999_99_51.TextGrid,7,anthony kennedy,1,
1999,1999_99_51.TextGrid,8,ruth bader ginsburg,1,
1999,1999_99_51.TextGrid,9,stephen g breyer,1,
1999,1999_99_51.TextGrid,10,william h rehnquist,1,
1999,1999_99_62.TextGrid,1,sandra day oconnor,1,
1999,1999_99_62.TextGrid,2,jay a sekulow,1,
1999,1999_99_62.TextGrid,3,john cornyn,1,
1999,1999_99_62.TextGrid,4,david h souter,1,
1999,1999_99_62.TextGrid,5,antonin scalia,1,
1999,1999_99_62.TextGrid,6,john paul stevens,1,
1999,1999_99_62.TextGrid,7,anthony kennedy,1,
1999,1999_99_62.TextGrid,8,anthony p griffin,1,
1999,1999_99_62.TextGrid,9,unidentified justice,1,
1999,1999_99_62.TextGrid,10,ruth bader ginsburg,1,
1999,1999_99_62.TextGrid,11,stephen g breyer,1,
1999,1999_99_62.TextGrid,12,william h rehnquist,1,
