speakerA,speakerA_id,petitioner_won,respondent_won,num_votes_for,num_votes_against,docket_id,axbya_id,speakerX,speakerX_id,speakerX_for_petitioner,speakerB,speakerB_id,speakerB_vote,speakerY,speakerY_id,speakerY_for_petitioner,AdvocateXwon,AdvocateYwon,majority,minority
Antonin Scalia,5,True,False,9.0,0.0,1999_98_1696,35,Kevin M. Schad,2.0,False,Antonin Scalia,5,majority,Kevin M. Schad,2.0,False,False,False,9.0,0.0
Antonin Scalia,5,True,False,9.0,0.0,1999_98_1696,36,Kevin M. Schad,2.0,False,Antonin Scalia,5,majority,Kevin M. Schad,2.0,False,False,False,9.0,0.0
Anthony M. Kennedy,7,True,False,9.0,0.0,1999_98_1696,37,Kevin M. Schad,2.0,False,Anthony M. Kennedy,7,majority,Kevin M. Schad,2.0,False,False,False,9.0,0.0
Anthony M. Kennedy,7,True,False,9.0,0.0,1999_98_1696,38,Kevin M. Schad,2.0,False,Anthony M. Kennedy,7,majority,Kevin M. Schad,2.0,False,False,False,9.0,0.0
Ruth Bader Ginsburg,9,True,False,9.0,0.0,1999_98_1696,39,Kevin M. Schad,2.0,False,Ruth Bader Ginsburg,9,majority,Kevin M. Schad,2.0,False,False,False,9.0,0.0
Antonin Scalia,5,True,False,9.0,0.0,1999_98_1696,40,Kevin M. Schad,2.0,False,Antonin Scalia,5,majority,Kevin M. Schad,2.0,False,False,False,9.0,0.0
Antonin Scalia,5,True,False,9.0,0.0,1999_98_1696,41,Kevin M. Schad,2.0,False,Antonin Scalia,5,majority,Kevin M. Schad,2.0,False,False,False,9.0,0.0
Antonin Scalia,5,True,False,9.0,0.0,1999_98_1696,42,Kevin M. Schad,2.0,False,Antonin Scalia,5,majority,Kevin M. Schad,2.0,False,False,False,9.0,0.0
Antonin Scalia,5,True,False,9.0,0.0,1999_98_1696,43,Kevin M. Schad,2.0,False,Antonin Scalia,5,majority,Kevin M. Schad,2.0,False,False,False,9.0,0.0
Antonin Scalia,5,True,False,9.0,0.0,1999_98_1696,44,Kevin M. Schad,2.0,False,Antonin Scalia,5,majority,Kevin M. Schad,2.0,False,False,False,9.0,0.0
Antonin Scalia,5,True,False,9.0,0.0,1999_98_1696,45,Kevin M. Schad,2.0,False,Antonin Scalia,5,majority,Kevin M. Schad,2.0,False,False,False,9.0,0.0
David H. Souter,4,True,False,9.0,0.0,1999_98_1696,46,Barbara B. McDowell,1.0,True,David H. Souter,4,majority,Barbara B. McDowell,1.0,True,True,True,9.0,0.0
David H. Souter,4,True,False,9.0,0.0,1999_98_1696,47,Barbara B. McDowell,1.0,True,David H. Souter,4,majority,Barbara B. McDowell,1.0,True,True,True,9.0,0.0
David H. Souter,4,True,False,9.0,0.0,1999_98_1696,48,Barbara B. McDowell,1.0,True,David H. Souter,4,majority,Barbara B. McDowell,1.0,True,True,True,9.0,0.0
Antonin Scalia,5,True,False,9.0,0.0,1999_98_1696,49,Barbara B. McDowell,1.0,True,Antonin Scalia,5,majority,Barbara B. McDowell,1.0,True,True,True,9.0,0.0
Antonin Scalia,5,True,False,9.0,0.0,1999_98_1696,50,Barbara B. McDowell,1.0,True,Antonin Scalia,5,majority,Barbara B. McDowell,1.0,True,True,True,9.0,0.0
Antonin Scalia,5,True,False,9.0,0.0,1999_98_1696,51,Barbara B. McDowell,1.0,True,Antonin Scalia,5,majority,Barbara B. McDowell,1.0,True,True,True,9.0,0.0
John Paul Stevens,6,True,False,9.0,0.0,1999_98_1696,52,Barbara B. McDowell,1.0,True,John Paul Stevens,6,majority,Barbara B. McDowell,1.0,True,True,True,9.0,0.0
Anthony M. Kennedy,7,True,False,9.0,0.0,1998_98_387,0,,,,Stephen G. Breyer,10,majority,,,,,,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,1998_98_387,1,,,,Sandra Day O'Connor,1,majority,,,,,,9.0,0.0
Anthony M. Kennedy,7,True,False,9.0,0.0,1998_98_387,2,,,,Antonin Scalia,4,majority,"Bruce J. Ennis, Jr.",3.0,True,,True,9.0,0.0
Antonin Scalia,4,True,False,9.0,0.0,1998_98_387,3,,,,Anthony M. Kennedy,7,majority,"Bruce J. Ennis, Jr.",3.0,True,,True,9.0,0.0
Sandra Day O'Connor,1,True,False,9.0,0.0,1998_98_387,4,Barbara D. Underwood,5.0,False,Stephen G. Breyer,10,majority,,,,False,,9.0,0.0
Antonin Scalia,4,True,False,9.0,0.0,1998_98_387,5,,,,John Paul Stevens,6,majority,Barbara D. Underwood,5.0,False,,False,9.0,0.0
Antonin Scalia,4,True,False,9.0,0.0,1998_98_387,6,,,,John Paul Stevens,6,majority,Barbara D. Underwood,5.0,False,,False,9.0,0.0
Anthony M. Kennedy,7,True,False,9.0,0.0,1998_98_387,7,"Bruce J. Ennis, Jr.",3.0,True,William H. Rehnquist,11,majority,"Bruce J. Ennis, Jr.",3.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,1998_98_387,8,"Bruce J. Ennis, Jr.",3.0,True,David H. Souter,2,majority,"Bruce J. Ennis, Jr.",3.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,1998_98_387,9,"Bruce J. Ennis, Jr.",3.0,True,John Paul Stevens,6,majority,"Bruce J. Ennis, Jr.",3.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,1998_98_387,10,"Bruce J. Ennis, Jr.",3.0,True,David H. Souter,2,majority,"Bruce J. Ennis, Jr.",3.0,True,True,True,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,1998_98_387,11,"Bruce J. Ennis, Jr.",3.0,True,Stephen G. Breyer,10,majority,"Bruce J. Ennis, Jr.",3.0,True,True,True,9.0,0.0
Antonin Scalia,4,True,False,9.0,0.0,1998_98_387,12,"Bruce J. Ennis, Jr.",3.0,True,Antonin Scalia,4,majority,"Bruce J. Ennis, Jr.",3.0,True,True,True,9.0,0.0
Sandra Day O'Connor,1,True,False,9.0,0.0,1998_98_387,13,"Bruce J. Ennis, Jr.",3.0,True,Sandra Day O'Connor,1,majority,"Bruce J. Ennis, Jr.",3.0,True,True,True,9.0,0.0
Antonin Scalia,4,True,False,9.0,0.0,1998_98_387,14,"Bruce J. Ennis, Jr.",3.0,True,Antonin Scalia,4,majority,"Bruce J. Ennis, Jr.",3.0,True,True,True,9.0,0.0
Antonin Scalia,4,True,False,9.0,0.0,1998_98_387,15,"Bruce J. Ennis, Jr.",3.0,True,Antonin Scalia,4,majority,"Bruce J. Ennis, Jr.",3.0,True,True,True,9.0,0.0
Antonin Scalia,4,True,False,9.0,0.0,1998_98_387,16,"Bruce J. Ennis, Jr.",3.0,True,Stephen G. Breyer,10,majority,"Bruce J. Ennis, Jr.",3.0,True,True,True,9.0,0.0
William H. Rehnquist,11,True,False,9.0,0.0,1998_98_387,17,"Bruce J. Ennis, Jr.",3.0,True,William H. Rehnquist,11,majority,"Bruce J. Ennis, Jr.",3.0,True,True,True,9.0,0.0
William H. Rehnquist,11,True,False,9.0,0.0,1998_98_387,18,"Bruce J. Ennis, Jr.",3.0,True,David H. Souter,2,majority,"Bruce J. Ennis, Jr.",3.0,True,True,True,9.0,0.0
Antonin Scalia,4,True,False,9.0,0.0,1998_98_387,19,"Bruce J. Ennis, Jr.",3.0,True,Antonin Scalia,4,majority,"Bruce J. Ennis, Jr.",3.0,True,True,True,9.0,0.0
Antonin Scalia,4,True,False,9.0,0.0,1998_98_387,20,"Bruce J. Ennis, Jr.",3.0,True,William H. Rehnquist,11,majority,"Bruce J. Ennis, Jr.",3.0,True,True,True,9.0,0.0
John Paul Stevens,6,True,False,9.0,0.0,1998_98_387,21,Barbara D. Underwood,5.0,False,John Paul Stevens,6,majority,Barbara D. Underwood,5.0,False,False,False,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,1998_98_387,22,Barbara D. Underwood,5.0,False,David H. Souter,2,majority,Barbara D. Underwood,5.0,False,False,False,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,1998_98_387,23,Barbara D. Underwood,5.0,False,David H. Souter,2,majority,Barbara D. Underwood,5.0,False,False,False,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,1998_98_387,24,Barbara D. Underwood,5.0,False,David H. Souter,2,majority,Barbara D. Underwood,5.0,False,False,False,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,1998_98_387,25,Barbara D. Underwood,5.0,False,Sandra Day O'Connor,1,majority,Barbara D. Underwood,5.0,False,False,False,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,1998_98_387,26,Barbara D. Underwood,5.0,False,Antonin Scalia,4,majority,Barbara D. Underwood,5.0,False,False,False,9.0,0.0
John Paul Stevens,6,True,False,9.0,0.0,1998_98_387,27,Barbara D. Underwood,5.0,False,Antonin Scalia,4,majority,Barbara D. Underwood,5.0,False,False,False,9.0,0.0
Antonin Scalia,4,True,False,9.0,0.0,1998_98_387,28,Barbara D. Underwood,5.0,False,Sandra Day O'Connor,1,majority,Barbara D. Underwood,5.0,False,False,False,9.0,0.0
Ruth Bader Ginsburg,9,True,False,9.0,0.0,1998_98_387,29,Barbara D. Underwood,5.0,False,William H. Rehnquist,11,majority,Barbara D. Underwood,5.0,False,False,False,9.0,0.0
Antonin Scalia,4,True,False,9.0,0.0,1998_98_387,30,Barbara D. Underwood,5.0,False,Antonin Scalia,4,majority,Barbara D. Underwood,5.0,False,False,False,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,1998_98_387,31,Barbara D. Underwood,5.0,False,Stephen G. Breyer,10,majority,Barbara D. Underwood,5.0,False,False,False,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,1998_98_387,32,Barbara D. Underwood,5.0,False,Stephen G. Breyer,10,majority,Barbara D. Underwood,5.0,False,False,False,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,1998_98_387,33,Barbara D. Underwood,5.0,False,Stephen G. Breyer,10,majority,Barbara D. Underwood,5.0,False,False,False,9.0,0.0
Antonin Scalia,4,True,False,9.0,0.0,1998_98_387,34,Barbara D. Underwood,5.0,False,Antonin Scalia,4,majority,Barbara D. Underwood,5.0,False,False,False,9.0,0.0
Antonin Scalia,4,True,False,9.0,0.0,1998_98_387,35,Barbara D. Underwood,5.0,False,Antonin Scalia,4,majority,Barbara D. Underwood,5.0,False,False,False,9.0,0.0
John Paul Stevens,6,True,False,9.0,0.0,1998_98_387,36,Barbara D. Underwood,5.0,False,William H. Rehnquist,11,majority,"Bruce J. Ennis, Jr.",3.0,True,False,True,9.0,0.0
Antonin Scalia,4,True,False,9.0,0.0,1998_98_387,37,"Bruce J. Ennis, Jr.",3.0,True,Antonin Scalia,4,majority,"Bruce J. Ennis, Jr.",3.0,True,True,True,9.0,0.0
John Paul Stevens,6,True,False,6.0,3.0,2004_03_407,0,Thomas L. Casey,5.0,True,David H. Souter,2,minority,,,,True,,6.0,3.0
David H. Souter,2,True,False,6.0,3.0,2004_03_407,1,,,,Antonin Scalia,4,majority,David A. Moran,3.0,False,,False,6.0,3.0
Sandra Day O'Connor,1,True,False,6.0,3.0,2004_03_407,2,Thomas L. Casey,5.0,True,Sandra Day O'Connor,1,majority,Thomas L. Casey,5.0,True,True,True,6.0,3.0
Sandra Day O'Connor,1,True,False,6.0,3.0,2004_03_407,3,Thomas L. Casey,5.0,True,Sandra Day O'Connor,1,majority,Thomas L. Casey,5.0,True,True,True,6.0,3.0
Sandra Day O'Connor,1,True,False,6.0,3.0,2004_03_407,4,Thomas L. Casey,5.0,True,Sandra Day O'Connor,1,majority,Thomas L. Casey,5.0,True,True,True,6.0,3.0
Sandra Day O'Connor,1,True,False,6.0,3.0,2004_03_407,5,Thomas L. Casey,5.0,True,Sandra Day O'Connor,1,majority,Thomas L. Casey,5.0,True,True,True,6.0,3.0
Ruth Bader Ginsburg,8,True,False,6.0,3.0,2004_03_407,6,Thomas L. Casey,5.0,True,Ruth Bader Ginsburg,8,minority,Thomas L. Casey,5.0,True,True,True,6.0,3.0
Ruth Bader Ginsburg,8,True,False,6.0,3.0,2004_03_407,7,Thomas L. Casey,5.0,True,Antonin Scalia,4,majority,Thomas L. Casey,5.0,True,True,True,6.0,3.0
Sandra Day O'Connor,1,True,False,6.0,3.0,2004_03_407,8,Thomas L. Casey,5.0,True,Sandra Day O'Connor,1,majority,Thomas L. Casey,5.0,True,True,True,6.0,3.0
John Paul Stevens,6,True,False,6.0,3.0,2004_03_407,9,Thomas L. Casey,5.0,True,Antonin Scalia,4,majority,Thomas L. Casey,5.0,True,True,True,6.0,3.0
David H. Souter,2,True,False,6.0,3.0,2004_03_407,10,Thomas L. Casey,5.0,True,John Paul Stevens,6,minority,Thomas L. Casey,5.0,True,True,True,6.0,3.0
Ruth Bader Ginsburg,8,True,False,6.0,3.0,2004_03_407,11,Thomas L. Casey,5.0,True,David H. Souter,2,minority,Thomas L. Casey,5.0,True,True,True,6.0,3.0
Ruth Bader Ginsburg,8,True,False,6.0,3.0,2004_03_407,12,Thomas L. Casey,5.0,True,Ruth Bader Ginsburg,8,minority,Thomas L. Casey,5.0,True,True,True,6.0,3.0
Ruth Bader Ginsburg,8,True,False,6.0,3.0,2004_03_407,13,Thomas L. Casey,5.0,True,Antonin Scalia,4,majority,Thomas L. Casey,5.0,True,True,True,6.0,3.0
Antonin Scalia,4,True,False,6.0,3.0,2004_03_407,14,Thomas L. Casey,5.0,True,Ruth Bader Ginsburg,8,minority,Thomas L. Casey,5.0,True,True,True,6.0,3.0
Anthony M. Kennedy,7,True,False,6.0,3.0,2004_03_407,15,Thomas L. Casey,5.0,True,Anthony M. Kennedy,7,majority,Thomas L. Casey,5.0,True,True,True,6.0,3.0
Anthony M. Kennedy,7,True,False,6.0,3.0,2004_03_407,16,Thomas L. Casey,5.0,True,Anthony M. Kennedy,7,majority,Thomas L. Casey,5.0,True,True,True,6.0,3.0
Anthony M. Kennedy,7,True,False,6.0,3.0,2004_03_407,17,Thomas L. Casey,5.0,True,Anthony M. Kennedy,7,majority,Thomas L. Casey,5.0,True,True,True,6.0,3.0
Anthony M. Kennedy,7,True,False,6.0,3.0,2004_03_407,18,Thomas L. Casey,5.0,True,Anthony M. Kennedy,7,majority,Thomas L. Casey,5.0,True,True,True,6.0,3.0
Sandra Day O'Connor,1,True,False,6.0,3.0,2004_03_407,19,David A. Moran,3.0,False,Sandra Day O'Connor,1,majority,David A. Moran,3.0,False,False,False,6.0,3.0
Sandra Day O'Connor,1,True,False,6.0,3.0,2004_03_407,20,David A. Moran,3.0,False,Sandra Day O'Connor,1,majority,David A. Moran,3.0,False,False,False,6.0,3.0
Sandra Day O'Connor,1,True,False,6.0,3.0,2004_03_407,21,David A. Moran,3.0,False,Sandra Day O'Connor,1,majority,David A. Moran,3.0,False,False,False,6.0,3.0
Sandra Day O'Connor,1,True,False,6.0,3.0,2004_03_407,22,David A. Moran,3.0,False,Sandra Day O'Connor,1,majority,David A. Moran,3.0,False,False,False,6.0,3.0
Sandra Day O'Connor,1,True,False,6.0,3.0,2004_03_407,23,David A. Moran,3.0,False,Sandra Day O'Connor,1,majority,David A. Moran,3.0,False,False,False,6.0,3.0
Sandra Day O'Connor,1,True,False,6.0,3.0,2004_03_407,24,David A. Moran,3.0,False,Sandra Day O'Connor,1,majority,David A. Moran,3.0,False,False,False,6.0,3.0
Sandra Day O'Connor,1,True,False,6.0,3.0,2004_03_407,25,David A. Moran,3.0,False,Sandra Day O'Connor,1,majority,David A. Moran,3.0,False,False,False,6.0,3.0
Sandra Day O'Connor,1,True,False,6.0,3.0,2004_03_407,26,David A. Moran,3.0,False,Sandra Day O'Connor,1,majority,David A. Moran,3.0,False,False,False,6.0,3.0
Sandra Day O'Connor,1,True,False,6.0,3.0,2004_03_407,27,David A. Moran,3.0,False,Sandra Day O'Connor,1,majority,David A. Moran,3.0,False,False,False,6.0,3.0
David H. Souter,2,True,False,6.0,3.0,2004_03_407,28,David A. Moran,3.0,False,David H. Souter,2,minority,David A. Moran,3.0,False,False,False,6.0,3.0
David H. Souter,2,True,False,6.0,3.0,2004_03_407,29,David A. Moran,3.0,False,David H. Souter,2,minority,David A. Moran,3.0,False,False,False,6.0,3.0
David H. Souter,2,True,False,6.0,3.0,2004_03_407,30,David A. Moran,3.0,False,David H. Souter,2,minority,David A. Moran,3.0,False,False,False,6.0,3.0
David H. Souter,2,True,False,6.0,3.0,2004_03_407,31,David A. Moran,3.0,False,David H. Souter,2,minority,David A. Moran,3.0,False,False,False,6.0,3.0
David H. Souter,2,True,False,6.0,3.0,2004_03_407,32,David A. Moran,3.0,False,David H. Souter,2,minority,David A. Moran,3.0,False,False,False,6.0,3.0
David H. Souter,2,True,False,6.0,3.0,2004_03_407,33,David A. Moran,3.0,False,David H. Souter,2,minority,David A. Moran,3.0,False,False,False,6.0,3.0
David H. Souter,2,True,False,6.0,3.0,2004_03_407,34,David A. Moran,3.0,False,David H. Souter,2,minority,David A. Moran,3.0,False,False,False,6.0,3.0
David H. Souter,2,True,False,6.0,3.0,2004_03_407,35,David A. Moran,3.0,False,David H. Souter,2,minority,David A. Moran,3.0,False,False,False,6.0,3.0
David H. Souter,2,True,False,6.0,3.0,2004_03_407,36,David A. Moran,3.0,False,David H. Souter,2,minority,David A. Moran,3.0,False,False,False,6.0,3.0
David H. Souter,2,True,False,6.0,3.0,2004_03_407,37,David A. Moran,3.0,False,David H. Souter,2,minority,David A. Moran,3.0,False,False,False,6.0,3.0
Stephen G. Breyer,9,True,False,6.0,3.0,2004_03_407,38,David A. Moran,3.0,False,Stephen G. Breyer,9,majority,David A. Moran,3.0,False,False,False,6.0,3.0
Stephen G. Breyer,9,True,False,6.0,3.0,2004_03_407,39,David A. Moran,3.0,False,Stephen G. Breyer,9,majority,David A. Moran,3.0,False,False,False,6.0,3.0
Stephen G. Breyer,9,True,False,6.0,3.0,2004_03_407,40,David A. Moran,3.0,False,Stephen G. Breyer,9,majority,David A. Moran,3.0,False,False,False,6.0,3.0
Stephen G. Breyer,9,True,False,6.0,3.0,2004_03_407,41,David A. Moran,3.0,False,Antonin Scalia,4,majority,David A. Moran,3.0,False,False,False,6.0,3.0
Stephen G. Breyer,9,True,False,6.0,3.0,2004_03_407,42,David A. Moran,3.0,False,Stephen G. Breyer,9,majority,David A. Moran,3.0,False,False,False,6.0,3.0
Stephen G. Breyer,9,True,False,6.0,3.0,2004_03_407,43,David A. Moran,3.0,False,Ruth Bader Ginsburg,8,minority,David A. Moran,3.0,False,False,False,6.0,3.0
Ruth Bader Ginsburg,8,True,False,6.0,3.0,2004_03_407,44,David A. Moran,3.0,False,Stephen G. Breyer,9,majority,David A. Moran,3.0,False,False,False,6.0,3.0
John Paul Stevens,6,True,False,6.0,3.0,2004_03_407,45,David A. Moran,3.0,False,John Paul Stevens,6,minority,David A. Moran,3.0,False,False,False,6.0,3.0
John Paul Stevens,6,True,False,6.0,3.0,2004_03_407,46,David A. Moran,3.0,False,John Paul Stevens,6,minority,David A. Moran,3.0,False,False,False,6.0,3.0
John Paul Stevens,6,True,False,6.0,3.0,2004_03_407,47,David A. Moran,3.0,False,William H. Rehnquist,10,majority,David A. Moran,3.0,False,False,False,6.0,3.0
Anthony M. Kennedy,7,True,False,6.0,3.0,2004_03_407,48,David A. Moran,3.0,False,Anthony M. Kennedy,7,majority,David A. Moran,3.0,False,False,False,6.0,3.0
Anthony M. Kennedy,7,True,False,6.0,3.0,2004_03_407,49,David A. Moran,3.0,False,Anthony M. Kennedy,7,majority,David A. Moran,3.0,False,False,False,6.0,3.0
Anthony M. Kennedy,7,True,False,6.0,3.0,2004_03_407,50,David A. Moran,3.0,False,Anthony M. Kennedy,7,majority,David A. Moran,3.0,False,False,False,6.0,3.0
Anthony M. Kennedy,7,True,False,6.0,3.0,2004_03_407,51,David A. Moran,3.0,False,Anthony M. Kennedy,7,majority,David A. Moran,3.0,False,False,False,6.0,3.0
Ruth Bader Ginsburg,8,True,False,6.0,3.0,2004_03_407,52,Thomas L. Casey,5.0,True,Ruth Bader Ginsburg,8,minority,Thomas L. Casey,5.0,True,True,True,6.0,3.0
Antonin Scalia,2,False,True,9.0,0.0,2008_105_orig,0,,,,Anthony M. Kennedy,4,majority,,,,,,9.0,0.0
John Paul Stevens,7,False,True,9.0,0.0,2008_105_orig,1,John W. Suthers,10.0,False,Antonin Scalia,2,majority,,,,True,,9.0,0.0
David H. Souter,8,False,True,9.0,0.0,2008_105_orig,2,,,,Antonin Scalia,2,majority,John W. Suthers,10.0,False,,True,9.0,0.0
"John G. Roberts, Jr.",1,False,True,9.0,0.0,2008_105_orig,3,,9.0,,Antonin Scalia,2,majority,,9.0,,,,9.0,0.0
Anthony M. Kennedy,4,False,True,9.0,0.0,2008_105_orig,4,,9.0,,Anthony M. Kennedy,4,majority,,9.0,,,,9.0,0.0
Anthony M. Kennedy,4,False,True,9.0,0.0,2008_105_orig,5,,9.0,,Anthony M. Kennedy,4,majority,,9.0,,,,9.0,0.0
Anthony M. Kennedy,4,False,True,9.0,0.0,2008_105_orig,6,,9.0,,Ruth Bader Ginsburg,5,majority,,9.0,,,,9.0,0.0
John Paul Stevens,7,False,True,9.0,0.0,2008_105_orig,7,,9.0,,John Paul Stevens,7,majority,,9.0,,,,9.0,0.0
John Paul Stevens,7,False,True,9.0,0.0,2008_105_orig,8,,9.0,,John Paul Stevens,7,majority,,9.0,,,,9.0,0.0
John Paul Stevens,7,False,True,9.0,0.0,2008_105_orig,9,,9.0,,John Paul Stevens,7,majority,,9.0,,,,9.0,0.0
John Paul Stevens,7,False,True,9.0,0.0,2008_105_orig,10,,9.0,,John Paul Stevens,7,majority,,9.0,,,,9.0,0.0
John Paul Stevens,7,False,True,9.0,0.0,2008_105_orig,11,,9.0,,John Paul Stevens,7,majority,,9.0,,,,9.0,0.0
John Paul Stevens,7,False,True,9.0,0.0,2008_105_orig,12,,9.0,,John Paul Stevens,7,majority,,9.0,,,,9.0,0.0
John Paul Stevens,7,False,True,9.0,0.0,2008_105_orig,13,,9.0,,John Paul Stevens,7,majority,,9.0,,,,9.0,0.0
Ruth Bader Ginsburg,5,False,True,9.0,0.0,2008_105_orig,14,,9.0,,Ruth Bader Ginsburg,5,majority,,9.0,,,,9.0,0.0
Stephen G. Breyer,6,False,True,9.0,0.0,2008_105_orig,15,,9.0,,Stephen G. Breyer,6,majority,,9.0,,,,9.0,0.0
Stephen G. Breyer,6,False,True,9.0,0.0,2008_105_orig,16,,9.0,,Stephen G. Breyer,6,majority,,9.0,,,,9.0,0.0
Stephen G. Breyer,6,False,True,9.0,0.0,2008_105_orig,17,,9.0,,Stephen G. Breyer,6,majority,,9.0,,,,9.0,0.0
Stephen G. Breyer,6,False,True,9.0,0.0,2008_105_orig,18,,9.0,,Stephen G. Breyer,6,majority,,9.0,,,,9.0,0.0
Antonin Scalia,2,False,True,9.0,0.0,2008_105_orig,19,,9.0,,Antonin Scalia,2,majority,,9.0,,,,9.0,0.0
Antonin Scalia,2,False,True,9.0,0.0,2008_105_orig,20,,9.0,,Antonin Scalia,2,majority,,9.0,,,,9.0,0.0
"John G. Roberts, Jr.",1,False,True,9.0,0.0,2008_105_orig,21,,9.0,,"John G. Roberts, Jr.",1,majority,,9.0,,,,9.0,0.0
"John G. Roberts, Jr.",1,False,True,9.0,0.0,2008_105_orig,22,,9.0,,"John G. Roberts, Jr.",1,majority,,9.0,,,,9.0,0.0
"John G. Roberts, Jr.",1,False,True,9.0,0.0,2008_105_orig,23,,9.0,,"John G. Roberts, Jr.",1,majority,John W. Suthers,10.0,False,,True,9.0,0.0
"John G. Roberts, Jr.",1,False,True,9.0,0.0,2008_105_orig,24,John W. Suthers,10.0,False,"John G. Roberts, Jr.",1,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
"John G. Roberts, Jr.",1,False,True,9.0,0.0,2008_105_orig,25,John W. Suthers,10.0,False,"John G. Roberts, Jr.",1,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
Ruth Bader Ginsburg,5,False,True,9.0,0.0,2008_105_orig,26,John W. Suthers,10.0,False,Ruth Bader Ginsburg,5,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
Ruth Bader Ginsburg,5,False,True,9.0,0.0,2008_105_orig,27,John W. Suthers,10.0,False,Ruth Bader Ginsburg,5,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
David H. Souter,8,False,True,9.0,0.0,2008_105_orig,28,John W. Suthers,10.0,False,David H. Souter,8,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
David H. Souter,8,False,True,9.0,0.0,2008_105_orig,29,John W. Suthers,10.0,False,David H. Souter,8,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
David H. Souter,8,False,True,9.0,0.0,2008_105_orig,30,John W. Suthers,10.0,False,David H. Souter,8,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
Anthony M. Kennedy,4,False,True,9.0,0.0,2008_105_orig,31,John W. Suthers,10.0,False,Anthony M. Kennedy,4,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
Anthony M. Kennedy,4,False,True,9.0,0.0,2008_105_orig,32,John W. Suthers,10.0,False,Anthony M. Kennedy,4,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
Stephen G. Breyer,6,False,True,9.0,0.0,2008_105_orig,33,John W. Suthers,10.0,False,Stephen G. Breyer,6,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
Stephen G. Breyer,6,False,True,9.0,0.0,2008_105_orig,34,John W. Suthers,10.0,False,Stephen G. Breyer,6,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
Stephen G. Breyer,6,False,True,9.0,0.0,2008_105_orig,35,John W. Suthers,10.0,False,Stephen G. Breyer,6,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
Stephen G. Breyer,6,False,True,9.0,0.0,2008_105_orig,36,John W. Suthers,10.0,False,Stephen G. Breyer,6,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
Stephen G. Breyer,6,False,True,9.0,0.0,2008_105_orig,37,John W. Suthers,10.0,False,Stephen G. Breyer,6,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
Stephen G. Breyer,6,False,True,9.0,0.0,2008_105_orig,38,John W. Suthers,10.0,False,Stephen G. Breyer,6,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
Stephen G. Breyer,6,False,True,9.0,0.0,2008_105_orig,39,John W. Suthers,10.0,False,Stephen G. Breyer,6,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
John Paul Stevens,7,False,True,9.0,0.0,2008_105_orig,40,John W. Suthers,10.0,False,John Paul Stevens,7,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
John Paul Stevens,7,False,True,9.0,0.0,2008_105_orig,41,John W. Suthers,10.0,False,John Paul Stevens,7,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
Antonin Scalia,2,False,True,9.0,0.0,2008_105_orig,42,John W. Suthers,10.0,False,Antonin Scalia,2,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
Antonin Scalia,2,False,True,9.0,0.0,2008_105_orig,43,John W. Suthers,10.0,False,Antonin Scalia,2,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
Antonin Scalia,2,False,True,9.0,0.0,2008_105_orig,44,John W. Suthers,10.0,False,Antonin Scalia,2,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
"John G. Roberts, Jr.",1,False,True,9.0,0.0,2008_105_orig,45,John W. Suthers,10.0,False,"John G. Roberts, Jr.",1,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
"John G. Roberts, Jr.",1,False,True,9.0,0.0,2008_105_orig,46,John W. Suthers,10.0,False,"John G. Roberts, Jr.",1,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
